year_month,id,name_odp,postcode_odp,ods,name_ods,postcode_ods,accept_adults,accept_adults_free,accept_children,referral_only,not_updated,not_found
202310,6440720001,SHAHRAM AND BROWN DENTAL PARTNERSHIP,NR1 3HP,V009833,HALL ROAD (DENTAL SURGERY),NR1 3HP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,6777520001,MR AJ SHEPHERD,BA16 0ND,V000916,THE FAMILY DENTAL PRACTICE,BA16 0ND,NA,NA,NA,NA,TRUE,FALSE
202310,9107160001,MR JS BLISS,NW11 0QN,V005900,BLISS DENTAL PRACTICE,NW11 0QN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1576510001,CHESHAM DENTAL CARE,HP5 1HB,V010776,CHESHAM DENTAL CARE,HP5 1HB,NA,NA,NA,NA,NA,TRUE
202310,8611890001,MR K SHAH,BN15 8AP,V001201,LANCING DENTAL PRACTICE,BN15 8AP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,6321710001,MR CJ RUSHFORTH,BA1 2PD,V007043,GAY STREET DENTAL SURGERY,BA1 2PD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2990220001,MR G KARATZOPOULOS,NR13 3QX,V000404,DENTAL SURGERY,NR13 3QX,NA,NA,NA,NA,TRUE,FALSE
202310,2438410001,MRS HL WILMOT,TQ5 8LJ,V004467,SMILES AHEAD DENTAL SURGERY,TQ5 8LJ,NA,NA,NA,NA,TRUE,FALSE
202310,1145020001,OAKTHORPE DENTAL,OX2 7BD,V005555,DENTAL SURGERY,OX2 7BD,NA,NA,NA,NA,NA,TRUE
202310,8144660001,THE ROCK DENTAL PRACTICE PARTNERSHIP,PL20 6DS,V006744,THE ROCK DENTAL PRACTICE,PL20 6DS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3098500001,MR ALEXANDER RENSHAW,HG5 0EQ,V004429,DENTAL SURGERY,HG5 0EQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1636940001,STOKE ROAD DENTAL PARTNERSHIP,PO12 1PA,V001286,STOKE ROAD DENTAL PRACTICE,PO12 1PA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,9233110001,MR N SHAH,HA8 5LE,V003052,DENTAL SURGERY,HA8 5LE,NA,NA,NA,NA,TRUE,FALSE
202310,7649730001,MISS C PASE,SW15 1HJ,V002089,THE DENTAL SPA,SW15 1HJ,NA,NA,NA,NA,TRUE,FALSE
202310,2381200001,RIVERSIDE DENTAL PRACTICE PARTNERSHIP,ST16 3AA,V013621,ORIEL HOUSE (DENTAL SURGERY),ST16 3AA,NA,NA,NA,TRUE,FALSE,FALSE
202310,8362570001,MR TA KANJOO,LA14 5TW,V002856,DENTAL SURGERY,LA14 5TW,NA,NA,NA,NA,TRUE,FALSE
202310,1130930001,ELCK LIMITED,TQ2 7AG,V004468,MAY HOUSE DENTAL PRACTICE,TQ2 7AG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,7512270001,MRS SOGOL MOUSAVI,AL4 9RD,V006755,HAPPY FAMILY DENTAL,AL4 9RD,NA,NA,NA,NA,TRUE,FALSE
202310,1718910001,CHERTSEY DENTAL PRACTICE LTD,KT16 9JU,V002141,THE CHERTSEY DENTAL PRACTICE,KT16 9JU,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,7706470002,MR AI PARUK,B49 5AE,V006107,DENTAL PRACTICE,B49 5AE,NA,NA,NA,NA,TRUE,FALSE
202310,6186830001,PAPINENI DENTAL PRACTICE,CM3 5LL,V005853,DENTAL SURGERY,CM3 5LL,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1375530001,RUDDINGTON DENTAL PRACTICE,NG11 6BN,V013556,89 WILFORD ROAD [DENTAL SURGERY],NG11 6BN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,9530080001,MR RC EVANS,TQ7 1ED,V006729,MILL STREET DENTAL PRACTICE,TQ7 1ED,NA,NA,NA,NA,TRUE,FALSE
202310,6489490001,MR AC POWELL,EX1 1SL,V006363,THE DENTAL SURGERY,EX1 1SL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2447400001,MR AN FLATTERS,WD7 7NQ,V006977,DENTAL SURGERY,WD7 7NQ,NA,NA,NA,NA,TRUE,FALSE
202310,1043100001,HENLEAZE DENTAL PRACTICE LTD,BS9 4LB,V007141,HENLEAZE DENTAL PRACTICE,BS9 4LB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,7291590001,MRS AM RAE,PE32 1AR,V001179,HALL FARM DENTAL SURGERY,PE32 1AR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,8194170001,MRS HM BAKER,DE73 8JA,V013557,THE MELBOURNE DENTAL PRACTICE,DE73 8JA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,8173760001,MR JP HYDER,BN21 2AR,V000614,DENTAL SURGERY,BN21 2AR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,9416700001,MR JA SINCLAIR,BD3 8EL,V002174,LEEDS ROAD DENTAL PRACTICE,BD3 8EL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,9330820001,MR RJ ELSEY,GL7 5XN,V008059,DENTAL SURGERY,GL7 5XN,NA,NA,NA,NA,TRUE,FALSE
202310,7818000001,MR B NISAR,WC2H 0LA,V004124,CENTRE POINT DENTAL,WC2H 0LA,NA,NA,NA,NA,TRUE,FALSE
202310,1767100001,Q DENTAL CARE LIMITED,BS8 3EW,V017790,PEMBROKE ROAD DENTAL SURGERY,BS8 3EW,NA,NA,NA,TRUE,FALSE,FALSE
202310,1004670000,DERBY RAYNESWAY PARTNERSHIP,DE24 0DW,V008558,RAYNESWAY DENTAL PRACTICE,DE24 0DW,NA,NA,NA,TRUE,FALSE,FALSE
202310,8015500001,CHERITON DENTAL PRACTICE,BH23 1PD,V000996,CHERITON DENTAL PRACTICE,BH23 1PD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,5571450003,PRECIOUS SMILE DENTAL CARE,N12 9AB,V005810,DENTAL SURGERY,N12 9AB,NA,NA,NA,NA,TRUE,FALSE
202310,1430730001,MARKET SQUARE DENTAL PRACTICE PARTNERSHIP,HP5 1EZ,V010017,MARKET SQUARE DENTAL PRACTICE,HP5 1EZ,NA,NA,NA,NA,TRUE,FALSE
202310,7729090001,MR JS JUGDEV,OX28 6AD,V006821,THIRTY THREE DENTAL,OX28 6AD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2535290002,WALTON DENTAL SURGERY,KT12 1LL,V002208,DENTAL SURGERY,KT12 1LL,NA,NA,NA,NA,TRUE,FALSE
202310,9065300001,IOANA SILVIA PELICAN,DT4 7PL,V000967,CARLTON DENTAL PRACTICE,DT4 7PL,NA,NA,NA,NA,TRUE,FALSE
202310,3056500001,HOMEMILL DENTAL SURGERY,BH25 6HX,V007772,UNIT 12 (DENTAL SURGERY),BH25 6HX,NA,NA,NA,NA,NA,TRUE
202310,1814200001,THE COTTAGE DENTAL & IMPLANT CLINIC LIMITED,SN4 7AA,V004187,THE COTTAGE DENTAL CLINIC,SN4 7AA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1964870001,REDMIRES DENTAL CARE,S10 4JQ,V011822,REDMIRES DENTAL CARE,S10 4JQ,NA,NA,NA,NA,TRUE,FALSE
202310,6244970002,SACHIN SHAH,WD23 4QB,V007021,DENTAL SURGERY,WD23 4QB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,8551620001,MR M ABRISHAMI,BS31 3BQ,V007048,DENTAL SURGERY,BS31 3BQ,NA,NA,NA,NA,TRUE,FALSE
202310,2723880001,MISS B LOGAN,BN16 3EY,V009341,MISS B LOGAN,BN16 3EY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,6496190001,WALFORD MILL DENTAL CARE LTD,BH21 1NL,V004335,WIMBORNE PRIVATE CLINIC,BH21 1NL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2150660001,"HERITAGE DENTAL HEALTH (M.BADIANI, A.SIMMONS & B.LANESMAN)",DT3 4DH,V000968,DENTAL SURGERY,DT3 4DH,NA,NA,NA,NA,NA,TRUE
202310,1001110000,BODENTAL PRACTICE,BD23 1RU,V004392,BELLE VUE DENTAL PRACTICE,BD23 1RU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2188980001,BRIGHT BLUE DENTAL PRACTICE,BH8 9QJ,V002556,BRIGHT BLUE DENTAL PRACTICE,BH8 9QJ,NA,NA,NA,NA,TRUE,FALSE
202310,2397200001,MR A EGHBAL OMIDI,SW6 4SE,V004530,DENTAL SURGERY,SW6 4SE,NA,NA,NA,NA,TRUE,FALSE
202310,8617820001,MR AJ SMALES,PO13 9DD,V001287,KEA DENTAL PRACTICE,PO13 9DD,NA,NA,NA,NA,TRUE,FALSE
202310,7315010001,DR TALAL KHALIL,BB9 5JL,V007390,THE DENTAL PRACTICE,BB9 5JL,NA,NA,NA,NA,TRUE,FALSE
202310,3290370001,MISS EL CHOUROT,EX14 3DR,V007496,FENITON DENTAL PRACTICE,EX14 3DR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,9164390001,NISCHAL VAIDYA,RG40 4JD,V003718,NINE MILE RIDE DENTAL PRACTICE,RG40 4JD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,6420960001,MR RA JENKINS,TQ9 5DF,V006739,MANOR LODGE DENTAL SURGERY,TQ9 5DF,NA,NA,NA,NA,NA,TRUE
202310,9263610001,DR F TALHI,RG17 8XU,V005880,MARKET PLACE (DENTAL SURGERY),RG17 8XU,NA,NA,NA,NA,TRUE,FALSE
202310,7834630001,MR SP DAHLMAN,OX1 3EX,V045272,CORNMARKET STREET DENTAL PRACTICE,OX1 3EX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,7415230001,"SATINDER DHAMI, SONIYA DHAMI AND JOHN MILLER (PARTNERSHIP)",OX3 7BL,V005546,DENTAL SURGERY,OX3 7BL,NA,NA,NA,TRUE,FALSE,FALSE
202310,1494460001,CALVERLEY DENTAL PRACTICE,TN1 2BJ,V042275,CALVERLEY DENTAL PRACTICE,TN1 2BJ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,6232290001,THE CROSS HOUSE DENTAL PRACTICE,GL20 5AB,V004316,THE CROSS HOUSE DENTAL PRACTICE,GL20 5AB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,7546840001,CHIRAG MEHTA,IG10 1DR,V006336,FOREST DENTAL PRACTICE,IG10 1DR,NA,NA,NA,NA,NA,TRUE
202310,8436950001,MR A HOMMASI,GU24 8LZ,V002246,CHOBHAM SMILE DENTAL PRACTICE,GU24 8LZ,NA,NA,NA,NA,TRUE,FALSE
202310,8529450002,CRICKLEWOOD DENTAL PRACTICE,NW2 3HY,V003371,AHMED AL-MORHIBY,NW2 3HY,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,9269490001,MRS P SELLEY,EX1 1SL,V006363,THE DENTAL SURGERY,EX1 1SL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,6616350001,MR S SHARMA,TN12 0AH,V003095,DENTAL SURGERY,TN12 0AH,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,2093920001,MR LH BAUM,N12 8JT,V005841,DENTAL SURGERY,N12 8JT,NA,NA,NA,NA,TRUE,FALSE
202310,9465750001,MR KO ONANUGA,TN4 8UN,V003719,RUSTHALL DENTAL SURGERY,TN4 8UN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,6384390001,MR B MILIJIC,SG8 5AB,V001579,KNEESWORTH STREET (DENTAL SURGERY),SG8 5AB,NA,NA,NA,NA,TRUE,FALSE
202310,9501220001,MR EH MIDDLETON,SL4 4DE,V007806,THE DENTAL SURGERY,SL4 4DE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1975640001,BAILDON DENTAL SERVICES LIMITED,BD17 6JX,V002720,BAILDON DENTAL CENTRE,BD17 6JX,NA,NA,NA,NA,NA,TRUE
202310,5706560001,DR M TAHIR AND DR W TAHIR,BB5 5AB,V007435,GLENLYON DENTAL PRACTICE,BB5 5AB,NA,NA,NA,NA,TRUE,FALSE
202310,3319100001,MRS RV EVANS,BN1 6SG,V000575,WHITEHOUSE DENTAL PRACTICE,BN1 6SG,NA,NA,NA,TRUE,FALSE,FALSE
202310,9744980001,MR MA TREMMEL,TN32 5AS,V001498,FAIR LANE DENTAL SURGERY,TN32 5AS,NA,NA,NA,NA,TRUE,FALSE
202310,3273870001,POND HOUSE DENTAL PARTNERSHIP,HP8 4QA,V000751,POND HOUSE DENTAL PRACTICE,HP8 4QA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1193850001,STOCK HILL DENTAL CARE PARTNERSHIP,TN16 3TJ,V008580,STOCK HILL DENTAL CARE,TN16 3TJ,NA,NA,NA,NA,NA,TRUE
202310,2286050001,CHEAM ROAD DENTAL PRACTICE PARTNERSHIP,SM1 2BH,V004591,DENTAL SURGERY,SM1 2BH,NA,NA,NA,TRUE,FALSE,FALSE
202310,1237300001,J B JEFFERIES THE DENTAL SURGERY LTD,LA9 4NQ,V003310,ENTRY LANE (DENTAL SURGERY),LA9 4NQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2569510001,MR I DAVIS,NW11 7HB,V005870,BERGIN DAVIS SIDELSKY PRACTICE,NW11 7HB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,6326350001,OAKTREE DENTAL PRACTICE,RG14 5JB,V003748,OAKTREE DENTAL PRACTICE,RG14 5JB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,5736630001,BROADWAY DENTAL SURGERY,NE30 3DB,V001617,BROADWAY DENTAL SURGERY,NE30 3DB,NA,NA,NA,NA,TRUE,FALSE
202310,7610950001,MR PJ TOWNES,GL10 2QA,V008017,TOWNES & TOWNES DENTAL SURGERY,GL10 2QA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,7406160001,MR R PARMAR,SL7 1DD,V013595,2A CHAPEL STREET (DENTAL PRACTICE),SL7 1DD,NA,NA,NA,NA,TRUE,FALSE
202310,1398310001,HIGH STREET DENTAL PRACTICE (PANGBOURNE) LIMITED,RG8 7AE,V005637,HIGH STREET DENTAL PRACTICE (PANGBOURNE) LTD,RG8 7AE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,8266930001,MR JR MCHUGH,LA5 0DT,V007855,DENTAL SURGERY,LA5 0DT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,8445350001,MR M FARSHCHI,GU14 6DD,V001751,BROADHURST DENTAL SURGERY,GU14 6DD,NA,NA,NA,NA,TRUE,FALSE
202310,6311910001,MARSH DENTAL CARE,HD1 4LF,V003284,MARSH DENTAL CARE,HD1 4LF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1986090001,WHITECROSS DENTAL CARE LIMITED,OX16 5NG,V005522,CORNHILL DENTAL CLINIC,OX16 5NG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,9137740001,MISS DE BROOKS,BB6 7AA,V007440,DENTAL SURGERY,BB6 7AA,NA,NA,NA,NA,TRUE,FALSE
202310,1743430010,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,WA10 1UH,V019383,ST. HELENS DENTAL CLINIC,WA10 1UH,NA,NA,NA,NA,NA,TRUE
202310,3095080001,ADRIAN MULLISH DENTAL CARE,WD17 3HE,V008727,DENTAL SURGERY,WD17 3HE,NA,NA,NA,NA,TRUE,FALSE
202310,1923250001,CDP (UK) LTD,GU15 2JB,V012093,CAMBERLEY DENTAL PRACTICE,GU15 2JB,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,5748130001,GSJ SINGH - MAPPERLEY DENTAL CARE,NG3 5FF,V003678,DENTAL SURGERY,NG3 5FF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3250580001,MR CHRISTOPHER PARKS,BA1 7NB,V007046,BATHEASTON DENTAL SURGERY,BA1 7NB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,7662590001,LAWTON DENTAL PRACTICE,ST7 2AA,V005723,DENTAL SURGERY,ST7 2AA,NA,NA,NA,NA,TRUE,FALSE
202310,8144900001,MR MA POWELL,BB10 1UX,V007901,BRIERCLIFFE ROAD DENTAL PRACTICE,BB10 1UX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,6517610001,GLEN DENTAL CLINIC,LE8 9HB,V004775,DENTAL SURGERY,LE8 9HB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,6848640001,MR P BOAMAH,SW19 1QE,V004617,THE DENTAL STUDIO,SW19 1QE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1353130001,DEAN HILL PARTNERSHIP,PL9 7BS,V006918,OASIS DENTAL CARE,PL9 7BS,NA,NA,NA,TRUE,FALSE,FALSE
202310,2307660001,MR CJ BROADBENT,LA1 1NQ,V032192,3A,LA1 1NQ,NA,NA,NA,NA,TRUE,FALSE
202310,1738350001,APEX DENTAL CARE PARTNERSHIP GORLESTON-ON-SEA,NR31 6RQ,V000809,HIGH STREET (DENTAL PRACTICE),NR31 6RQ,NA,NA,NA,NA,TRUE,FALSE
202310,1689200001,KATHERINE PRICE,SN9 5AQ,V046960,HIGH STREET (DENTAL SURGERY),SN9 5AQ,NA,NA,NA,NA,TRUE,FALSE
202310,9981330001,"DESAI, SHAH & THAKOR (T/A QUEENS RD DENTAL PARTNERS)",LE2 6EN,V011615,BROOKVIEW DENTAL CLINIC LIMITED,LE2 6EN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,7515610001,MR AA SHAH,CW7 2DP,V005622,PARKHOUSE DENTAL PRACTICE,CW7 2DP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1715220001,LECHLADE DENTAL PRACTICE,GL7 3AP,V009135,BURFORD STREET (DENTAL SURGERY),GL7 3AP,NA,NA,NA,NA,TRUE,FALSE
202310,2206470001,LAKSHMI KANNEGANTI,TA12 6JL,V004448,MARTOCK DENTAL SURGERY,TA12 6JL,NA,NA,NA,NA,TRUE,FALSE
202310,8200590001,MR AJ SMITH,GL16 8RG,V008299,WILLOW TREE DENTAL PRACTICE,GL16 8RG,NA,NA,NA,TRUE,FALSE,FALSE
202310,7458470001,MR SB SHAFFERY,NG8 2BH,V003662,DENTAL SURGERY,NG8 2BH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1988700001,BROWN HENNING PARTNERSHIP,PO8 8XJ,V003583,COWPLAIN DENTAL PRACTICE,PO8 8XJ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2540100001,MR P AZARI,BR6 6EY,V005924,CHELSFIELD DENTAL PRACTICE,BR6 6EY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1166290001,OLIVELLE HOLDINGS LIMITED,EX9 6RW,V005754,BUDLEIGH SALTERTON DENTAL PRACTICE,EX9 6RW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2078370002,EAST HOUSE DENTAL SURGERY,CM17 0DU,V008896,DENTAL SURGERY,CM17 0DU,NA,NA,NA,NA,TRUE,FALSE
202310,3189810001,THE BLACK LION HILL PARTNERSHIP,WD7 9DE,V006981,GINGER BREAD HOUSE,WD7 9DE,NA,NA,NA,NA,TRUE,FALSE
202310,8332820001,MR GP HOOD,GL7 2PP,V004665,CORINIUM DENTAL PRACTICE,GL7 2PP,NA,NA,NA,NA,TRUE,FALSE
202310,2712090001,MR PJ MOORE,LS29 8DP,V002025,ILKLEY DENTAL CARE,LS29 8DP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,8575640001,MR OD HIGGS,LS29 8DP,V002025,ILKLEY DENTAL CARE,LS29 8DP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2725580001,MRS OF QADEER,RG10 9NY,V003705,SHINE DENTAL CLINIC,RG10 9NY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1189820001,ST PETER'S LODGE DENTAL PRACTICE,AL3 5BG,V226026,ADELAIDE STREET DENTAL SURGERY,AL3 5BG,NA,NA,NA,NA,NA,TRUE
202310,2617850002,MR P SABHARWAL,CV1 3FE,V007083,DENTAL PERFECTION,CV1 3FE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
202310,1255630001,S GOODWIN LIMITED`,NG4 3GY,V003393,SHEARING HILL (DENTAL SURGERY),NG4 3GY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,2411720001,MR RS RAO,IG3 8XF,V008948,BARLEY LANE (DENTAL SURGERY),IG3 8XF,NA,NA,NA,NA,TRUE,FALSE
202310,6887460001,JAYMISH PATEL & GAVIN KHEDUN,KT14 7HP,V002231,ROSENEATH DENTAL SURGERY,KT14 7HP,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,9436730001,MISS H JAGPAL,B42 1TY,V012300,WALSALL ROAD (DENTAL SURGERY),B42 1TY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,6762330001,MR NT JENKINS,WV6 7QH,V006548,PERTON DENTAL PRACTICE,WV6 7QH,NA,NA,NA,NA,TRUE,FALSE
202310,1410110001,APF DENTAL PRACTICE,BN21 4LG,V000612,DENTAL SURGERY,BN21 4LG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1821920001,BAILDON DENTAL CENTRE LTD,BD17 6JX,V002720,BAILDON DENTAL CENTRE,BD17 6JX,NA,NA,NA,NA,NA,TRUE
202310,1650180001,HILLTON DENTISTRY,ME12 2RN,V002977,DENTAL SURGERY,ME12 2RN,NA,NA,NA,NA,TRUE,FALSE
202310,1660650001,THE ELMS DENTAL PRACTICE,RG30 6AD,V005665,ELMS DENTAL SURGERY,RG30 6AD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2727600001,MR BY CHAN,GL7 1RH,V340094,CIRENCESTER DENTAL AND AESTHETICS,GL7 1RH,NA,NA,NA,NA,TRUE,FALSE
202310,1112600001,MR N APPLEBY & MR S EDMONDSON,LN6 8NH,V007743,APPLEBY AND ASSOCIATES,LN6 8NH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,6449510001,MRS ELENA BIRCH,GU21 4AA,V002288,DENTAL SURGERY,GU21 4AA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3222370002,YATTON DENTAL PRACTICE,BS49 4EJ,V008523,YATTON DENTAL PRACTICE,BS49 4EJ,NA,NA,NA,NA,TRUE,FALSE
202310,5590830005,PICKHURST DENTAL CARE,BR4 0HW,V010471,PICKHURST DENTAL CARE,BR4 0HW,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,2240060001,MR RW LUKE,TN13 1LZ,V003629,DENTAL SURGERY,TN13 1LZ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1103100001,BROWN-CRAVEN LIMITED,YO41 1BS,V005135,DENTAL SURGERY,YO41 1BS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,7108220001,MR R NATHWANI,DE23 6JJ,V006559,LITTLEOVER DENTAL PRACTICE,DE23 6JJ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,9437540003,MR S ISMAIL,CA16 6XN,V022462,APPLEBY NHS DENTAL PRACTICE,CA16 6XN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2392750001,RHDC PARTNERS,RG9 1AT,V005684,ROYAL HOUSE DENTAL CENTRE,RG9 1AT,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1981610001,"BABBER,KHABRA AND FRANKEL",SL5 7HE,V006372,J M FRANKEL AND ASSOCIATES,SL5 7HE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2378760001,MRS L JAMES,SN2 2NT,V008892,DENTAL SURGERY,SN2 2NT,NA,NA,NA,NA,TRUE,FALSE
202310,1186130001,THE BRUTON DENTAL PRACTICE LIMITED,BA10 0ES,V000924,THE BRUTON DENTAL PRACTICE,BA10 0ES,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,5756740001,MR K MEHTA,HA5 2QQ,V001513,DENTAL SURGERY,HA5 2QQ,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1419250001,MR MA BROWN,OL11 1EF,V007646,163 DRAKE STREET,OL11 1EF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1257760009,APEX DENTAL CARE LTD,TQ5 8DA,V004481,HARBOUR WAY DENTAL SURGERY,TQ5 8DA,NA,NA,NA,NA,TRUE,FALSE
202310,9068400001,DAVID BAKER & EMMA REDMOND,L35 5AF,V005953,DENTAL SURGERY,L35 5AF,NA,NA,NA,NA,TRUE,FALSE
202310,2052300002,OAKMOR DENTAL CENTRE,CM7 3HF,V012151,OAKMOOR DENTAL PRACTICE,CM7 3HF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,6616510001,MR I RAI,W13 8RY,V000174,THE EALING DENTAL PRACTICE,W13 8RY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,8434660001,SWEDENTAL SURGERY,SO41 9BQ,V008056,SWEDENTAL SURGERY,SO41 9BQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1294960001,SMILE SOLUTIONS ORTHODONTICS,BS11 9TS,V007197,SMILE SOLUTION,BS11 9TS,NA,NA,NA,TRUE,FALSE,FALSE
202310,5720630001,PEASHOLM DENTAL PRACTICE (MORAN),YO12 6AF,V012578,43 NORTHSTEAD MANOR DRIVE (DENTAL PRACTICE),YO12 6AF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3005190002,MRS C LUPIN,ME13 8NU,V006431,DENTAL SURGERY,ME13 8NU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3231520002,CROWN STREET DENTAL GROUP PARTNERSHIP,CM14 4BA,V030521,CROWN STREET DENTAL GROUP,CM14 4BA,NA,NA,NA,TRUE,FALSE,FALSE
202310,2091040001,SUMMERFIELD DENTAL PRACTICE,KT10 0PF,V002609,DENTAL SURGERY,KT10 0PF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1340900001,CHERRYBROOK DENTAL SURGERY,TQ4 7SH,V011179,CHERRYBROOK DENTAL SURGERY,TQ4 7SH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1528460001,POULTON PRACTICE LTD,FY6 7JL,V003601,DENTAL SURGERY,FY6 7JL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,8257270001,MR R CHAUHAN,SG14 3SY,V001460,THE SURGERY,SG14 3SY,NA,NA,NA,TRUE,FALSE,FALSE
202310,1376770003,LEAGRAVE CLINIC LTD,LU4 8SE,V003413,LEAGRAVE DENTAL,LU4 8SE,NA,NA,NA,TRUE,FALSE,FALSE
202310,1180010006,COMMUNITY DENTAL SERVICE,NW5 2AJ,V010212,KENTISH TOWN HEALTH CENTRE,NW5 2AJ,NA,NA,NA,NA,NA,TRUE
202310,1180010007,COMMUNITY DENTAL SERVICE,N19 3YU,V010218,HORNSEY RISE HEALTH CENTRE,N19 3YU,NA,NA,NA,NA,NA,TRUE
202310,1180010008,COMMUNITY DENTAL SERVICE,N7 8GG,V013268,HEALTH CENTRE,N7 8GG,NA,NA,NA,NA,NA,TRUE
